assetId,domain,assetKind,logicalGroup,source,sourcePath,sourceType,originalFunction,originalRenderer,modernRenderer,productionStatus,shippingStatus,evidenceStatus,rightsStatus,replacementRequired,replacementComplete,humanApproved,runtimeQaPassed,dimensions,format,runtimeConsumer,visualQaStatus,generation,disposition,replacementAssetId,dependencies,blockers,notes
art:ui:background-desktop-bg-desktop-sub:rom-reference,UI,UI_BACKGROUND_REFERENCE,desktop/bg_desktop_sub.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\desktop__bg_desktop_sub.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_DESKTOP_BG_DESKTOP_SUB_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-desktop-bg-desktop:rom-reference,UI,UI_BACKGROUND_REFERENCE,desktop/bg_desktop.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\desktop__bg_desktop.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_DESKTOP_BG_DESKTOP_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-ending-desktop-top:rom-reference,UI,UI_BACKGROUND_REFERENCE,ending/desktop_top.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\ending__desktop_top.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_ENDING_DESKTOP_TOP_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-ending-desktop-under:rom-reference,UI,UI_BACKGROUND_REFERENCE,ending/desktop_under.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\ending__desktop_under.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_ENDING_DESKTOP_UNDER_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-gate-select-bg-earth-sub-bg2:rom-reference,UI,UI_BACKGROUND_REFERENCE,gate_select/bg_earth_sub_bg2.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\gate_select__bg_earth_sub_bg2.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_GATE_SELECT_BG_EARTH_SUB_BG2_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-gate-select-bg-earth-sub-bg3:rom-reference,UI,UI_BACKGROUND_REFERENCE,gate_select/bg_earth_sub_bg3.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\gate_select__bg_earth_sub_bg3.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_GATE_SELECT_BG_EARTH_SUB_BG3_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-gate-select-bg-earth:rom-reference,UI,UI_BACKGROUND_REFERENCE,gate_select/bg_earth.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\gate_select__bg_earth.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_GATE_SELECT_BG_EARTH_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-gate-select-bg-world-sub:rom-reference,UI,UI_BACKGROUND_REFERENCE,gate_select/bg_world_sub.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\gate_select__bg_world_sub.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_GATE_SELECT_BG_WORLD_SUB_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-gate-select-bg-world:rom-reference,UI,UI_BACKGROUND_REFERENCE,gate_select/bg_world.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\gate_select__bg_world.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_GATE_SELECT_BG_WORLD_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-help-help-bg-main:rom-reference,UI,UI_BACKGROUND_REFERENCE,help/help_bg_main.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\help__help_bg_main.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_HELP_HELP_BG_MAIN_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-help-help-bg-sub:rom-reference,UI,UI_BACKGROUND_REFERENCE,help/help_bg_sub.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\help__help_bg_sub.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_HELP_HELP_BG_SUB_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-hunt-result-desktop-top:rom-reference,UI,UI_BACKGROUND_REFERENCE,hunt_result/desktop_top.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\hunt_result__desktop_top.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_HUNT_RESULT_DESKTOP_TOP_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-hunt-result-desktop-under:rom-reference,UI,UI_BACKGROUND_REFERENCE,hunt_result/desktop_under.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\hunt_result__desktop_under.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_HUNT_RESULT_DESKTOP_UNDER_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-shop-shop-bg-main:rom-reference,UI,UI_BACKGROUND_REFERENCE,shop/shop_bg_main.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\shop__shop_bg_main.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_SHOP_SHOP_BG_MAIN_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-shop-shop-bg-sub:rom-reference,UI,UI_BACKGROUND_REFERENCE,shop/shop_bg_sub.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\shop__shop_bg_sub.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_SHOP_SHOP_BG_SUB_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x512 reference; research-only source pixels.
art:ui:background-tamer-info-tamer-info-bg-main:rom-reference,UI,UI_BACKGROUND_REFERENCE,tamer_info/tamer_info_bg_main.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\tamer_info__tamer_info_bg_main.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TAMER_INFO_TAMER_INFO_BG_MAIN_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-tamer-info-tamer-info-bg-sub:rom-reference,UI,UI_BACKGROUND_REFERENCE,tamer_info/tamer_info_bg_sub.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\tamer_info__tamer_info_bg_sub.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TAMER_INFO_TAMER_INFO_BG_SUB_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-title-menu-start-back-bg-main:rom-reference,UI,UI_BACKGROUND_REFERENCE,title_menu/start_back_bg_main.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\title_menu__start_back_bg_main.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TITLE_MENU_START_BACK_BG_MAIN_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-title-menu-start-back-bg-sub:rom-reference,UI,UI_BACKGROUND_REFERENCE,title_menu/start_back_bg_sub.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\title_menu__start_back_bg_sub.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TITLE_MENU_START_BACK_BG_SUB_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-title-menu-title-bg-main:rom-reference,UI,UI_BACKGROUND_REFERENCE,title_menu/title_bg_main.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\title_menu__title_bg_main.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TITLE_MENU_TITLE_BG_MAIN_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-title-menu-title-common-bottom:rom-reference,UI,UI_BACKGROUND_REFERENCE,title_menu/title_common_bottom.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\title_menu__title_common_bottom.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TITLE_MENU_TITLE_COMMON_BOTTOM_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-title-menu-title-top:rom-reference,UI,UI_BACKGROUND_REFERENCE,title_menu/title_top.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\title_menu__title_top.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TITLE_MENU_TITLE_TOP_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-bg-training-cageedit-main-bg02:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/bg_training_cageedit_main_bg02.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__bg_training_cageedit_main_bg02.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_BG_TRAINING_CAGEEDIT_MAIN_BG02_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-bg-training-cageedit-main-bg03:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/bg_training_cageedit_main_bg03.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__bg_training_cageedit_main_bg03.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_BG_TRAINING_CAGEEDIT_MAIN_BG03_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-bg-training-cageedit-sub-bg01:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/bg_training_cageedit_sub_bg01.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__bg_training_cageedit_sub_bg01.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_BG_TRAINING_CAGEEDIT_SUB_BG01_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-bg-training-cageedit-sub-bg02:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/bg_training_cageedit_sub_bg02.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__bg_training_cageedit_sub_bg02.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_BG_TRAINING_CAGEEDIT_SUB_BG02_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-bg-training-cageedit-sub-bg03:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/bg_training_cageedit_sub_bg03.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__bg_training_cageedit_sub_bg03.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_BG_TRAINING_CAGEEDIT_SUB_BG03_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-bg-training-main:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/BG_training_main.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__BG_training_main.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_BG_TRAINING_MAIN_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-bg-training-sub-bg2:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/BG_training_sub_bg2.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__BG_training_sub_bg2.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_BG_TRAINING_SUB_BG2_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-bg-training-sub-bg3:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/BG_training_sub_bg3.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__BG_training_sub_bg3.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_BG_TRAINING_SUB_BG3_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-cage-edit-bg-main14:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/cage_edit_bg_main14.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__cage_edit_bg_main14.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_CAGE_EDIT_BG_MAIN14_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-cage-edit-bg-main16:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/cage_edit_bg_main16.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__cage_edit_bg_main16.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_CAGE_EDIT_BG_MAIN16_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-cage-edit-bg-main18:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/cage_edit_bg_main18.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__cage_edit_bg_main18.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_CAGE_EDIT_BG_MAIN18_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
art:ui:background-training-cage-edit-bg-main20:rom-reference,UI,UI_BACKGROUND_REFERENCE,training/cage_edit_bg_main20.nscr,YDIJ UI background extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_backgrounds\training__cage_edit_bg_main20.png,ROM_EXTRACTED_REFERENCE,RAW_UI_BACKGROUND_TRAINING_CAGE_EDIT_BG_MAIN20_NSCR,NDS_2D,LAYERED_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]",Verified 256x256 reference; research-only source pixels.
