path,group,exists,inHead,gitStatus,bytes,modifiedUtc,sha256
docs/art/production/characters/faithful-hd224/batch-01/m109_pukamon/manifest.json,docs/art,True,True,  ,67144,2026-08-31T22:37:47.893797+00:00,7330c4ad5b1dbff4ff094035a08ecd4e70fca8e0ef192e248ddeac13635d833e
docs/art/production/characters/faithful-hd224/batch-01/m109_pukamon/runtime.json,docs/art,True,True,  ,30845,2026-08-31T22:37:47.878048+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m109_pukamon/sub-atlas-00.json,docs/art,True,True,  ,8523,2026-08-31T22:37:47.839717+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m109_pukamon/sub-atlas-00.png,docs/art,True,True,  ,10634,2026-08-31T22:37:47.834730+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m110_petimemramon/cell-000-main-hd4x.png,docs/art,True,True,  ,944,2026-08-31T22:37:48.704305+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m110_petimemramon/main-atlas-00.json,docs/art,True,True,  ,30522,2026-08-31T22:37:48.478800+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m110_petimemramon/main-atlas-00.png,docs/art,True,True,  ,36034,2026-08-31T22:37:48.471750+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m110_petimemramon/manifest.json,docs/art,True,True,  ,73565,2026-08-31T22:37:48.725194+00:00,4575e848e8af7e880f53ae653749eae749c811ff01b47ff8ff9dbd119d05eebc
docs/art/production/characters/faithful-hd224/batch-01/m110_petimemramon/runtime.json,docs/art,True,True,  ,31268,2026-08-31T22:37:48.710256+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m110_petimemramon/sub-atlas-00.json,docs/art,True,True,  ,8607,2026-08-31T22:37:48.664671+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m110_petimemramon/sub-atlas-00.png,docs/art,True,True,  ,11215,2026-08-31T22:37:48.663667+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m111_mochimon/cell-000-main-hd4x.png,docs/art,True,True,  ,766,2026-08-31T22:37:49.441561+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m111_mochimon/main-atlas-00.json,docs/art,True,True,  ,30300,2026-08-31T22:37:49.243591+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m111_mochimon/main-atlas-00.png,docs/art,True,True,  ,24856,2026-08-31T22:37:49.243591+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m111_mochimon/manifest.json,docs/art,True,True,  ,73276,2026-08-31T22:37:49.467586+00:00,2fede9ae29f7f112553a93d6c3f3a78cb1d13edd62319a0ad0b92140b42e702e
docs/art/production/characters/faithful-hd224/batch-01/m111_mochimon/runtime.json,docs/art,True,True,  ,30932,2026-08-31T22:37:49.441561+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m111_mochimon/sub-atlas-00.json,docs/art,True,True,  ,8544,2026-08-31T22:37:49.410317+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m111_mochimon/sub-atlas-00.png,docs/art,True,True,  ,7331,2026-08-31T22:37:49.410317+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m112_bebydomon/cell-000-main-hd4x.png,docs/art,True,True,  ,986,2026-08-31T22:37:50.146357+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m112_bebydomon/main-atlas-00.json,docs/art,True,True,  ,26631,2026-08-31T22:37:49.937029+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m112_bebydomon/main-atlas-00.png,docs/art,True,True,  ,29081,2026-08-31T22:37:49.930780+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m112_bebydomon/manifest.json,docs/art,True,True,  ,66406,2026-08-31T22:37:50.166006+00:00,b53fbbabfaf2a2d26bc614734999ead1e1ac76189aac8d559f8ffab56c521250
docs/art/production/characters/faithful-hd224/batch-01/m112_bebydomon/runtime.json,docs/art,True,True,  ,31012,2026-08-31T22:37:50.151344+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m112_bebydomon/sub-atlas-00.json,docs/art,True,True,  ,8550,2026-08-31T22:37:50.119097+00:00,
docs/art/production/characters/faithful-hd224/batch-01/m112_bebydomon/sub-atlas-00.png,docs/art,True,True,  ,9755,2026-08-31T22:37:50.115107+00:00,
docs/art/production/characters/faithful-hd224/batch-01/manifest.json,docs/art,True,True,  ,2229685,2026-08-31T22:37:50.573142+00:00,7f78040d32c08308c102d1a0ba728bb331a4078c2b13f88cc48715d2d5c94e57
docs/art/production/characters/faithful-hd224/batch-02/batch-02-contact-sheet.png,docs/art,True,True,  ,54700,2026-08-31T22:38:16.940109+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m113_sunmon/cell-000-main-hd4x.png,docs/art,True,True,  ,800,2026-08-31T22:37:51.539991+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m113_sunmon/main-atlas-00.json,docs/art,True,True,  ,28771,2026-08-31T22:37:51.314294+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m113_sunmon/main-atlas-00.png,docs/art,True,True,  ,33935,2026-08-31T22:37:51.308155+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m113_sunmon/manifest.json,docs/art,True,True,  ,70494,2026-08-31T22:37:51.561832+00:00,cc0e0d863bb552b93dde4c844007126eab4d4a945d00a9d29bbff132b5774691
docs/art/production/characters/faithful-hd224/batch-02/m113_sunmon/runtime.json,docs/art,True,True,  ,30763,2026-08-31T22:37:51.546263+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m113_sunmon/sub-atlas-00.json,docs/art,True,True,  ,8496,2026-08-31T22:37:51.505432+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m113_sunmon/sub-atlas-00.png,docs/art,True,True,  ,10532,2026-08-31T22:37:51.501207+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m114_moonmon/cell-000-main-hd4x.png,docs/art,True,True,  ,704,2026-08-31T22:37:52.498258+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m114_moonmon/main-atlas-00.json,docs/art,True,True,  ,30166,2026-08-31T22:37:52.227990+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m114_moonmon/main-atlas-00.png,docs/art,True,True,  ,32852,2026-08-31T22:37:52.218752+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m114_moonmon/manifest.json,docs/art,True,True,  ,73098,2026-08-31T22:37:52.530344+00:00,93e325bca190aeccaf82ea683a317fe5523c4b4f162c14a192ec81ce70d4576f
docs/art/production/characters/faithful-hd224/batch-02/m114_moonmon/runtime.json,docs/art,True,True,  ,30848,2026-08-31T22:37:52.508233+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m114_moonmon/sub-atlas-00.json,docs/art,True,True,  ,8501,2026-08-31T22:37:52.456139+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m114_moonmon/sub-atlas-00.png,docs/art,True,True,  ,10621,2026-08-31T22:37:52.448244+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m201_agumon/cell-000-main-hd4x.png,docs/art,True,True,  ,1116,2026-08-31T22:37:53.517095+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m201_agumon/main-atlas-00.json,docs/art,True,True,  ,30116,2026-08-31T22:37:53.256396+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m201_agumon/main-atlas-00.png,docs/art,True,True,  ,38772,2026-08-31T22:37:53.248442+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m201_agumon/manifest.json,docs/art,True,True,  ,73038,2026-08-31T22:37:53.545043+00:00,e1ffb70081b069a215bcd7fc5eb1232bd8acbaceae5c620cf69216e15bc253e1
docs/art/production/characters/faithful-hd224/batch-02/m201_agumon/runtime.json,docs/art,True,True,  ,30764,2026-08-31T22:37:53.524233+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m201_agumon/sub-atlas-00.json,docs/art,True,True,  ,8492,2026-08-31T22:37:53.478310+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m201_agumon/sub-atlas-00.png,docs/art,True,True,  ,12699,2026-08-31T22:37:53.473206+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m202_armadimon/cell-000-main-hd4x.png,docs/art,True,True,  ,1424,2026-08-31T22:37:54.400460+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m202_armadimon/main-atlas-00.json,docs/art,True,True,  ,28925,2026-08-31T22:37:54.189042+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m202_armadimon/main-atlas-00.png,docs/art,True,True,  ,49405,2026-08-31T22:37:54.182060+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m202_armadimon/manifest.json,docs/art,True,True,  ,70704,2026-08-31T22:37:54.425474+00:00,2fab204e148535c983e4b7dd6e2c35d78a629abdd6670cf9c168fcfd83f9963b
docs/art/production/characters/faithful-hd224/batch-02/m202_armadimon/runtime.json,docs/art,True,True,  ,31015,2026-08-31T22:37:54.408172+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m202_armadimon/sub-atlas-00.json,docs/art,True,True,  ,8549,2026-08-31T22:37:54.362361+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m202_armadimon/sub-atlas-00.png,docs/art,True,True,  ,15320,2026-08-31T22:37:54.358623+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m203_elecmon/cell-000-main-hd4x.png,docs/art,True,True,  ,1378,2026-08-31T22:37:55.157319+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m203_elecmon/main-atlas-00.json,docs/art,True,True,  ,28330,2026-08-31T22:37:54.938452+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m203_elecmon/main-atlas-00.png,docs/art,True,True,  ,52462,2026-08-31T22:37:54.932316+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m203_elecmon/manifest.json,docs/art,True,True,  ,69671,2026-08-31T22:37:55.181458+00:00,5f01f3e8a9b26a5a62ef0dffb39fd10fa27631fdbe9d5ea3684811b488a00e67
docs/art/production/characters/faithful-hd224/batch-02/m203_elecmon/runtime.json,docs/art,True,True,  ,30847,2026-08-31T22:37:55.164116+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m203_elecmon/sub-atlas-00.json,docs/art,True,True,  ,8514,2026-08-31T22:37:55.124721+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m203_elecmon/sub-atlas-00.png,docs/art,True,True,  ,18042,2026-08-31T22:37:55.120248+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m204_otamamon/cell-000-main-hd4x.png,docs/art,True,True,  ,1024,2026-08-31T22:37:55.819623+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m204_otamamon/main-atlas-00.json,docs/art,True,True,  ,28392,2026-08-31T22:37:55.628950+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m204_otamamon/main-atlas-00.png,docs/art,True,True,  ,38219,2026-08-31T22:37:55.621755+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m204_otamamon/manifest.json,docs/art,True,True,  ,69756,2026-08-31T22:37:55.841003+00:00,4dfeee4011910141f3b2fc2d27adef59cd9a50c091dee37810c8dfb468a3a6d4
docs/art/production/characters/faithful-hd224/batch-02/m204_otamamon/runtime.json,docs/art,True,True,  ,30931,2026-08-31T22:37:55.824457+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m204_otamamon/sub-atlas-00.json,docs/art,True,True,  ,8536,2026-08-31T22:37:55.787052+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m204_otamamon/sub-atlas-00.png,docs/art,True,True,  ,10780,2026-08-31T22:37:55.782063+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m205_gaomon/cell-000-main-hd4x.png,docs/art,True,True,  ,1202,2026-08-31T22:37:56.574206+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m205_gaomon/main-atlas-00.json,docs/art,True,True,  ,31509,2026-08-31T22:37:56.375975+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m205_gaomon/main-atlas-00.png,docs/art,True,True,  ,62125,2026-08-31T22:37:56.370024+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m205_gaomon/manifest.json,docs/art,True,True,  ,75642,2026-08-31T22:37:56.597112+00:00,9659bd8a6f3b24030f7f94bf1822e484c603659f21f90fad20fc6b21ea8fb69e
docs/art/production/characters/faithful-hd224/batch-02/m205_gaomon/runtime.json,docs/art,True,True,  ,31682,2026-08-31T22:37:56.579917+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m205_gaomon/sub-atlas-00.json,docs/art,True,True,  ,8500,2026-08-31T22:37:56.536163+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m205_gaomon/sub-atlas-00.png,docs/art,True,True,  ,16579,2026-08-31T22:37:56.531931+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m206_gazimon/cell-000-main-hd4x.png,docs/art,True,True,  ,1189,2026-08-31T22:37:57.359874+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m206_gazimon/main-atlas-00.json,docs/art,True,True,  ,26496,2026-08-31T22:37:57.116827+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m206_gazimon/main-atlas-00.png,docs/art,True,True,  ,55083,2026-08-31T22:37:57.110843+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m206_gazimon/manifest.json,docs/art,True,True,  ,66234,2026-08-31T22:37:57.381045+00:00,7162b649eb47d11bc9d62b2d0daa7456858fbfb08466e93dfbc187184f522c76
docs/art/production/characters/faithful-hd224/batch-02/m206_gazimon/runtime.json,docs/art,True,True,  ,30845,2026-08-31T22:37:57.365464+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m206_gazimon/sub-atlas-00.json,docs/art,True,True,  ,8515,2026-08-31T22:37:57.320689+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m206_gazimon/sub-atlas-00.png,docs/art,True,True,  ,17803,2026-08-31T22:37:57.313708+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m208_gabumon/cell-000-main-hd4x.png,docs/art,True,True,  ,1242,2026-08-31T22:37:58.086629+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m208_gabumon/main-atlas-00.json,docs/art,True,True,  ,27449,2026-08-31T22:37:57.876436+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m208_gabumon/main-atlas-00.png,docs/art,True,True,  ,49665,2026-08-31T22:37:57.870452+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m208_gabumon/manifest.json,docs/art,True,True,  ,67994,2026-08-31T22:37:58.106929+00:00,abc37fc11da9c97f3366bcb383b5e173dc3394c8abdd673329fd87e83553a70a
docs/art/production/characters/faithful-hd224/batch-02/m208_gabumon/runtime.json,docs/art,True,True,  ,30845,2026-08-31T22:37:58.092965+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m208_gabumon/sub-atlas-00.json,docs/art,True,True,  ,8520,2026-08-31T22:37:58.051829+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m208_gabumon/sub-atlas-00.png,docs/art,True,True,  ,16705,2026-08-31T22:37:58.046840+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m209_kamemon/cell-000-main-hd4x.png,docs/art,True,True,  ,1210,2026-08-31T22:37:58.775760+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m209_kamemon/main-atlas-00.json,docs/art,True,True,  ,30190,2026-08-31T22:37:58.567010+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m209_kamemon/main-atlas-00.png,docs/art,True,True,  ,50078,2026-08-31T22:37:58.567010+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m209_kamemon/manifest.json,docs/art,True,True,  ,73131,2026-08-31T22:37:58.801155+00:00,da6f17cae8707c52232285ac8f28442d89bf63b24466aa8422f7559bf9d672f9
docs/art/production/characters/faithful-hd224/batch-02/m209_kamemon/runtime.json,docs/art,True,True,  ,30848,2026-08-31T22:37:58.775760+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m209_kamemon/sub-atlas-00.json,docs/art,True,True,  ,8510,2026-08-31T22:37:58.748433+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m209_kamemon/sub-atlas-00.png,docs/art,True,True,  ,14687,2026-08-31T22:37:58.743446+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m210_gizamon/cell-000-main-hd4x.png,docs/art,True,True,  ,1131,2026-08-31T22:37:59.456712+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m210_gizamon/main-atlas-00.json,docs/art,True,True,  ,28336,2026-08-31T22:37:59.241317+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m210_gizamon/main-atlas-00.png,docs/art,True,True,  ,50577,2026-08-31T22:37:59.241317+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m210_gizamon/manifest.json,docs/art,True,True,  ,69675,2026-08-31T22:37:59.477203+00:00,82810a2fde68cf46e22712ef79e7e1019a2f8961bcbdf7097054cb5a7ba2dd6c
docs/art/production/characters/faithful-hd224/batch-02/m210_gizamon/runtime.json,docs/art,True,True,  ,30848,2026-08-31T22:37:59.462627+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m210_gizamon/sub-atlas-00.json,docs/art,True,True,  ,8512,2026-08-31T22:37:59.425518+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m210_gizamon/sub-atlas-00.png,docs/art,True,True,  ,17381,2026-08-31T22:37:59.419925+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m211_candmon/cell-000-main-hd4x.png,docs/art,True,True,  ,1303,2026-08-31T22:38:00.296857+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m211_candmon/main-atlas-00.json,docs/art,True,True,  ,28817,2026-08-31T22:38:00.059323+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m211_candmon/main-atlas-00.png,docs/art,True,True,  ,54910,2026-08-31T22:38:00.052989+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m211_candmon/manifest.json,docs/art,True,True,  ,70559,2026-08-31T22:38:00.314573+00:00,ae14e817c7a0b9c83677349d4022200a841fa9ca809619b38e9ed2258f195f37
docs/art/production/characters/faithful-hd224/batch-02/m211_candmon/runtime.json,docs/art,True,True,  ,30835,2026-08-31T22:38:00.303839+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m211_candmon/sub-atlas-00.json,docs/art,True,True,  ,8516,2026-08-31T22:38:00.263648+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m211_candmon/sub-atlas-00.png,docs/art,True,True,  ,18840,2026-08-31T22:38:00.258661+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m214_kunemon/cell-000-main-hd4x.png,docs/art,True,True,  ,1447,2026-08-31T22:38:01.178949+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m214_kunemon/main-atlas-00.json,docs/art,True,True,  ,26033,2026-08-31T22:38:00.896728+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m214_kunemon/main-atlas-00.png,docs/art,True,True,  ,62068,2026-08-31T22:38:00.896728+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m214_kunemon/manifest.json,docs/art,True,True,  ,65363,2026-08-31T22:38:01.215772+00:00,adaa759148ed1facaf64b823552e30577ca63d61f39726b2ea0dd950c22d5f15
docs/art/production/characters/faithful-hd224/batch-02/m214_kunemon/runtime.json,docs/art,True,True,  ,30845,2026-08-31T22:38:01.178949+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m214_kunemon/sub-atlas-00.json,docs/art,True,True,  ,8514,2026-08-31T22:38:01.116458+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m214_kunemon/sub-atlas-00.png,docs/art,True,True,  ,18787,2026-08-31T22:38:01.092829+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m217_gottumon/cell-000-main-hd4x.png,docs/art,True,True,  ,1292,2026-08-31T22:38:02.080972+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m217_gottumon/main-atlas-00.json,docs/art,True,True,  ,28865,2026-08-31T22:38:01.834422+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m217_gottumon/main-atlas-00.png,docs/art,True,True,  ,44465,2026-08-31T22:38:01.827440+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m217_gottumon/manifest.json,docs/art,True,True,  ,70624,2026-08-31T22:38:02.102917+00:00,48ddbe16ca3032c94ae28a43266c5b28d80f4eac09cea024e80b1eb2f9584bc5
docs/art/production/characters/faithful-hd224/batch-02/m217_gottumon/runtime.json,docs/art,True,True,  ,30931,2026-08-31T22:38:02.086114+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m217_gottumon/sub-atlas-00.json,docs/art,True,True,  ,8530,2026-08-31T22:38:02.041928+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m217_gottumon/sub-atlas-00.png,docs/art,True,True,  ,14593,2026-08-31T22:38:02.035930+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m218_goburimon/cell-000-main-hd4x.png,docs/art,True,True,  ,1120,2026-08-31T22:38:02.801097+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m218_goburimon/main-atlas-00.json,docs/art,True,True,  ,28943,2026-08-31T22:38:02.615627+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m218_goburimon/main-atlas-00.png,docs/art,True,True,  ,45519,2026-08-31T22:38:02.614015+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m218_goburimon/manifest.json,docs/art,True,True,  ,70735,2026-08-31T22:38:02.806438+00:00,3ba99111f26d315cc986b56424e8446e7fe804713e00524ccc1ba820704f4066
docs/art/production/characters/faithful-hd224/batch-02/m218_goburimon/runtime.json,docs/art,True,True,  ,31015,2026-08-31T22:38:02.806438+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m218_goburimon/sub-atlas-00.json,docs/art,True,True,  ,8562,2026-08-31T22:38:02.773782+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m218_goburimon/sub-atlas-00.png,docs/art,True,True,  ,14672,2026-08-31T22:38:02.769501+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m219_gomamon/cell-000-main-hd4x.png,docs/art,True,True,  ,1082,2026-08-31T22:38:03.483677+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m219_gomamon/main-atlas-00.json,docs/art,True,True,  ,29285,2026-08-31T22:38:03.294376+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m219_gomamon/main-atlas-00.png,docs/art,True,True,  ,47095,2026-08-31T22:38:03.289390+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m219_gomamon/manifest.json,docs/art,True,True,  ,71437,2026-08-31T22:38:03.514921+00:00,addd0964b97d4f871a9fe8a5d4f08929e1ec5274b92f83ba95e46ad643fa5b29
docs/art/production/characters/faithful-hd224/batch-02/m219_gomamon/runtime.json,docs/art,True,True,  ,30847,2026-08-31T22:38:03.499299+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m219_gomamon/sub-atlas-00.json,docs/art,True,True,  ,8523,2026-08-31T22:38:03.452435+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m219_gomamon/sub-atlas-00.png,docs/art,True,True,  ,13702,2026-08-31T22:38:03.452435+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m221_terriermon/cell-000-main-hd4x.png,docs/art,True,True,  ,1139,2026-08-31T22:38:04.484910+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m221_terriermon/main-atlas-00.json,docs/art,True,True,  ,28969,2026-08-31T22:38:04.236960+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m221_terriermon/main-atlas-00.png,docs/art,True,True,  ,55480,2026-08-31T22:38:04.221338+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m221_terriermon/manifest.json,docs/art,True,True,  ,70767,2026-08-31T22:38:04.516152+00:00,cfc810871d49dad22a16ee43cb2421ba0b02da0425189aee9db3b7bcbf283541
docs/art/production/characters/faithful-hd224/batch-02/m221_terriermon/runtime.json,docs/art,True,True,  ,31099,2026-08-31T22:38:04.500532+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m221_terriermon/sub-atlas-00.json,docs/art,True,True,  ,8567,2026-08-31T22:38:04.453668+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m221_terriermon/sub-atlas-00.png,docs/art,True,True,  ,13492,2026-08-31T22:38:04.453668+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m222_tentomon/cell-000-main-hd4x.png,docs/art,True,True,  ,1445,2026-08-31T22:38:05.436327+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m222_tentomon/main-atlas-00.json,docs/art,True,True,  ,27944,2026-08-31T22:38:05.191813+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m222_tentomon/main-atlas-00.png,docs/art,True,True,  ,66497,2026-08-31T22:38:05.191813+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m222_tentomon/manifest.json,docs/art,True,True,  ,68897,2026-08-31T22:38:05.464454+00:00,ad635f2bcb34b774e21830f8aa7bd15dbc5a09d66270fc5576969d64129afc3f
docs/art/production/characters/faithful-hd224/batch-02/m222_tentomon/runtime.json,docs/art,True,True,  ,30931,2026-08-31T22:38:05.451947+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m222_tentomon/sub-atlas-00.json,docs/art,True,True,  ,8532,2026-08-31T22:38:05.405083+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m222_tentomon/sub-atlas-00.png,docs/art,True,True,  ,19273,2026-08-31T22:38:05.402453+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m223_toyagumon/cell-000-main-hd4x.png,docs/art,True,True,  ,1031,2026-08-31T22:38:06.348989+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m223_toyagumon/main-atlas-00.json,docs/art,True,True,  ,29369,2026-08-31T22:38:06.100594+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m223_toyagumon/main-atlas-00.png,docs/art,True,True,  ,39032,2026-08-31T22:38:06.100594+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m223_toyagumon/manifest.json,docs/art,True,True,  ,71549,2026-08-31T22:38:06.380102+00:00,a245e15315754ad4366504edb8d20bf11c7fbe03af0bd4b4f31c0166ce100915
docs/art/production/characters/faithful-hd224/batch-02/m223_toyagumon/runtime.json,docs/art,True,True,  ,31015,2026-08-31T22:38:06.348989+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m223_toyagumon/sub-atlas-00.json,docs/art,True,True,  ,8549,2026-08-31T22:38:06.299244+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m223_toyagumon/sub-atlas-00.png,docs/art,True,True,  ,12266,2026-08-31T22:38:06.299244+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m224_dracomon/cell-000-main-hd4x.png,docs/art,True,True,  ,1199,2026-08-31T22:38:07.075786+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m224_dracomon/main-atlas-00.json,docs/art,True,True,  ,29305,2026-08-31T22:38:06.890850+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m224_dracomon/main-atlas-00.png,docs/art,True,True,  ,43117,2026-08-31T22:38:06.890850+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m224_dracomon/manifest.json,docs/art,True,True,  ,71461,2026-08-31T22:38:07.091403+00:00,0e63e450328efbf12c74b70115ab940187808168e97300a7908644f5e776c18d
docs/art/production/characters/faithful-hd224/batch-02/m224_dracomon/runtime.json,docs/art,True,True,  ,30931,2026-08-31T22:38:07.075786+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m224_dracomon/sub-atlas-00.json,docs/art,True,True,  ,8526,2026-08-31T22:38:07.028911+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m224_dracomon/sub-atlas-00.png,docs/art,True,True,  ,12671,2026-08-31T22:38:07.028911+00:00,
docs/art/production/characters/faithful-hd224/batch-02/m225_bakumon/cell-000-main-hd4x.png,docs/art,True,True,  ,1082,2026-08-31T22:38:07.903951+00:00,
