assetId,role,path,referenceKind,absolute,exists,containsReplacementCharacter
art:character:m517-pukumon:db-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m517-pukumon:db-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m517-pukumon:db-reference,component,rom:/db_digimon/m517_pukumon_db_main.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m517-pukumon:db-reference,component,rom:/db_digimon/m517_pukumon_db_main.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m517-pukumon:db-reference,component,rom:/db_digimon/m517_pukumon_db_main.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m517-pukumon:db-reference,component,rom:/db_digimon/m517_pukumon_db_main.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m517-pukumon:db-reference,component,rom:/db_digimon/m517_pukumon_db_sub.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m517-pukumon:db-reference,component,rom:/db_digimon/m517_pukumon_db_sub.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m517-pukumon:db-reference,component,rom:/db_digimon/m517_pukumon_db_sub.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m517-pukumon:db-reference,component,rom:/db_digimon/m517_pukumon_db_sub.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m517-pukumon:rom-reference,sourcePath,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m517-pukumon:rom-reference,evidenceRef,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m517-pukumon:rom-reference,evidenceRef,digimon/m517_pukumon_main.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m517-pukumon:rom-reference,evidenceRef,digimon/m517_pukumon_main.ncbr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m517-pukumon:rom-reference,evidenceRef,digimon/m517_pukumon_main.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m517-pukumon:rom-reference,evidenceRef,digimon/m517_pukumon_main.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m517-pukumon:rom-reference,evidenceRef,digimon/m517_pukumon_sub.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m517-pukumon:rom-reference,evidenceRef,digimon/m517_pukumon_sub.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m517-pukumon:rom-reference,evidenceRef,digimon/m517_pukumon_sub.ncgr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m517-pukumon:rom-reference,evidenceRef,digimon/m517_pukumon_sub.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m517-pukumon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\main_cells\m517_pukumon_main_cells.png,FILESYSTEM,True,True,False
art:character:m517-pukumon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\sub_cells\m517_pukumon_sub_cells.png,FILESYSTEM,True,True,False
art:character:m518-blackwargreymon:db-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m518-blackwargreymon:db-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m518-blackwargreymon:db-reference,component,rom:/db_digimon/m518_blackwargreymon_db_main.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m518-blackwargreymon:db-reference,component,rom:/db_digimon/m518_blackwargreymon_db_main.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m518-blackwargreymon:db-reference,component,rom:/db_digimon/m518_blackwargreymon_db_main.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m518-blackwargreymon:db-reference,component,rom:/db_digimon/m518_blackwargreymon_db_main.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m518-blackwargreymon:db-reference,component,rom:/db_digimon/m518_blackwargreymon_db_sub.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m518-blackwargreymon:db-reference,component,rom:/db_digimon/m518_blackwargreymon_db_sub.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m518-blackwargreymon:db-reference,component,rom:/db_digimon/m518_blackwargreymon_db_sub.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m518-blackwargreymon:db-reference,component,rom:/db_digimon/m518_blackwargreymon_db_sub.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m518-blackwargreymon:rom-reference,sourcePath,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,digimon/m518_blackwargreymon_main.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,digimon/m518_blackwargreymon_main.ncbr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,digimon/m518_blackwargreymon_main.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,digimon/m518_blackwargreymon_main.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,digimon/m518_blackwargreymon_sub.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,digimon/m518_blackwargreymon_sub.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,digimon/m518_blackwargreymon_sub.ncgr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m518-blackwargreymon:rom-reference,evidenceRef,digimon/m518_blackwargreymon_sub.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m518-blackwargreymon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\main_cells\m518_blackwargreymon_main_cells.png,FILESYSTEM,True,True,False
art:character:m518-blackwargreymon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\sub_cells\m518_blackwargreymon_sub_cells.png,FILESYSTEM,True,True,False
art:character:m519-princemamemon:db-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m519-princemamemon:db-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m519-princemamemon:db-reference,component,rom:/db_digimon/m519_princemamemon_db_main.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m519-princemamemon:db-reference,component,rom:/db_digimon/m519_princemamemon_db_main.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m519-princemamemon:db-reference,component,rom:/db_digimon/m519_princemamemon_db_main.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m519-princemamemon:db-reference,component,rom:/db_digimon/m519_princemamemon_db_main.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m519-princemamemon:db-reference,component,rom:/db_digimon/m519_princemamemon_db_sub.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m519-princemamemon:db-reference,component,rom:/db_digimon/m519_princemamemon_db_sub.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m519-princemamemon:db-reference,component,rom:/db_digimon/m519_princemamemon_db_sub.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m519-princemamemon:db-reference,component,rom:/db_digimon/m519_princemamemon_db_sub.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m519-princemamemon:rom-reference,sourcePath,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m519-princemamemon:rom-reference,evidenceRef,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m519-princemamemon:rom-reference,evidenceRef,digimon/m519_princemamemon_main.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m519-princemamemon:rom-reference,evidenceRef,digimon/m519_princemamemon_main.ncbr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m519-princemamemon:rom-reference,evidenceRef,digimon/m519_princemamemon_main.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m519-princemamemon:rom-reference,evidenceRef,digimon/m519_princemamemon_main.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m519-princemamemon:rom-reference,evidenceRef,digimon/m519_princemamemon_sub.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m519-princemamemon:rom-reference,evidenceRef,digimon/m519_princemamemon_sub.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m519-princemamemon:rom-reference,evidenceRef,digimon/m519_princemamemon_sub.ncgr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m519-princemamemon:rom-reference,evidenceRef,digimon/m519_princemamemon_sub.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m519-princemamemon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\main_cells\m519_princemamemon_main_cells.png,FILESYSTEM,True,True,False
art:character:m519-princemamemon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\sub_cells\m519_princemamemon_sub_cells.png,FILESYSTEM,True,True,False
art:character:m520-pilesiomon:db-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m520-pilesiomon:db-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m520-pilesiomon:db-reference,component,rom:/db_digimon/m520_pilesiomon_db_main.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m520-pilesiomon:db-reference,component,rom:/db_digimon/m520_pilesiomon_db_main.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m520-pilesiomon:db-reference,component,rom:/db_digimon/m520_pilesiomon_db_main.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m520-pilesiomon:db-reference,component,rom:/db_digimon/m520_pilesiomon_db_main.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m520-pilesiomon:db-reference,component,rom:/db_digimon/m520_pilesiomon_db_sub.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m520-pilesiomon:db-reference,component,rom:/db_digimon/m520_pilesiomon_db_sub.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m520-pilesiomon:db-reference,component,rom:/db_digimon/m520_pilesiomon_db_sub.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m520-pilesiomon:db-reference,component,rom:/db_digimon/m520_pilesiomon_db_sub.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m520-pilesiomon:rom-reference,sourcePath,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,digimon/m520_pilesiomon_main.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,digimon/m520_pilesiomon_main.ncbr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,digimon/m520_pilesiomon_main.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,digimon/m520_pilesiomon_main.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,digimon/m520_pilesiomon_sub.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,digimon/m520_pilesiomon_sub.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,digimon/m520_pilesiomon_sub.ncgr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m520-pilesiomon:rom-reference,evidenceRef,digimon/m520_pilesiomon_sub.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m520-pilesiomon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\main_cells\m520_pilesiomon_main_cells.png,FILESYSTEM,True,True,False
art:character:m520-pilesiomon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\sub_cells\m520_pilesiomon_sub_cells.png,FILESYSTEM,True,True,False
art:character:m521-heraklekabuterimon:db-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m521-heraklekabuterimon:db-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m521-heraklekabuterimon:db-reference,component,rom:/db_digimon/m521_heraklekabuterimon_db_main.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m521-heraklekabuterimon:db-reference,component,rom:/db_digimon/m521_heraklekabuterimon_db_main.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m521-heraklekabuterimon:db-reference,component,rom:/db_digimon/m521_heraklekabuterimon_db_main.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m521-heraklekabuterimon:db-reference,component,rom:/db_digimon/m521_heraklekabuterimon_db_main.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m521-heraklekabuterimon:db-reference,component,rom:/db_digimon/m521_heraklekabuterimon_db_sub.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m521-heraklekabuterimon:db-reference,component,rom:/db_digimon/m521_heraklekabuterimon_db_sub.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m521-heraklekabuterimon:db-reference,component,rom:/db_digimon/m521_heraklekabuterimon_db_sub.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m521-heraklekabuterimon:db-reference,component,rom:/db_digimon/m521_heraklekabuterimon_db_sub.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m521-heraklekabuterimon:rom-reference,sourcePath,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,digimon/m521_heraklekabuterimon_main.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,digimon/m521_heraklekabuterimon_main.ncbr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,digimon/m521_heraklekabuterimon_main.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,digimon/m521_heraklekabuterimon_main.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,digimon/m521_heraklekabuterimon_sub.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,digimon/m521_heraklekabuterimon_sub.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,digimon/m521_heraklekabuterimon_sub.ncgr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m521-heraklekabuterimon:rom-reference,evidenceRef,digimon/m521_heraklekabuterimon_sub.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m521-heraklekabuterimon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\main_cells\m521_heraklekabuterimon_main_cells.png,FILESYSTEM,True,True,False
art:character:m521-heraklekabuterimon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\sub_cells\m521_heraklekabuterimon_sub_cells.png,FILESYSTEM,True,True,False
art:character:m522-hououmon:db-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m522-hououmon:db-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m522-hououmon:db-reference,component,rom:/db_digimon/m522_hououmon_db_main.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m522-hououmon:db-reference,component,rom:/db_digimon/m522_hououmon_db_main.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m522-hououmon:db-reference,component,rom:/db_digimon/m522_hououmon_db_main.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m522-hououmon:db-reference,component,rom:/db_digimon/m522_hououmon_db_main.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m522-hououmon:db-reference,component,rom:/db_digimon/m522_hououmon_db_sub.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m522-hououmon:db-reference,component,rom:/db_digimon/m522_hououmon_db_sub.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m522-hououmon:db-reference,component,rom:/db_digimon/m522_hououmon_db_sub.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m522-hououmon:db-reference,component,rom:/db_digimon/m522_hououmon_db_sub.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m522-hououmon:rom-reference,sourcePath,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m522-hououmon:rom-reference,evidenceRef,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m522-hououmon:rom-reference,evidenceRef,digimon/m522_hououmon_main.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m522-hououmon:rom-reference,evidenceRef,digimon/m522_hououmon_main.ncbr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m522-hououmon:rom-reference,evidenceRef,digimon/m522_hououmon_main.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m522-hououmon:rom-reference,evidenceRef,digimon/m522_hououmon_main.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m522-hououmon:rom-reference,evidenceRef,digimon/m522_hououmon_sub.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m522-hououmon:rom-reference,evidenceRef,digimon/m522_hououmon_sub.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m522-hououmon:rom-reference,evidenceRef,digimon/m522_hououmon_sub.ncgr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m522-hououmon:rom-reference,evidenceRef,digimon/m522_hououmon_sub.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m522-hououmon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\main_cells\m522_hououmon_main_cells.png,FILESYSTEM,True,True,False
art:character:m522-hououmon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\sub_cells\m522_hououmon_sub_cells.png,FILESYSTEM,True,True,False
art:character:m526-miragegaogamon:db-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m526-miragegaogamon:db-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m526-miragegaogamon:db-reference,component,rom:/db_digimon/m526_miragegaogamon_db_main.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m526-miragegaogamon:db-reference,component,rom:/db_digimon/m526_miragegaogamon_db_main.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m526-miragegaogamon:db-reference,component,rom:/db_digimon/m526_miragegaogamon_db_main.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m526-miragegaogamon:db-reference,component,rom:/db_digimon/m526_miragegaogamon_db_main.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m526-miragegaogamon:db-reference,component,rom:/db_digimon/m526_miragegaogamon_db_sub.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m526-miragegaogamon:db-reference,component,rom:/db_digimon/m526_miragegaogamon_db_sub.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m526-miragegaogamon:db-reference,component,rom:/db_digimon/m526_miragegaogamon_db_sub.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m526-miragegaogamon:db-reference,component,rom:/db_digimon/m526_miragegaogamon_db_sub.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m526-miragegaogamon:rom-reference,sourcePath,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,FILESYSTEM,True,True,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,digimon/m526_miragegaogamon_main.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,digimon/m526_miragegaogamon_main.ncbr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,digimon/m526_miragegaogamon_main.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,digimon/m526_miragegaogamon_main.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,digimon/m526_miragegaogamon_sub.nanr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,digimon/m526_miragegaogamon_sub.ncer,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,digimon/m526_miragegaogamon_sub.ncgr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m526-miragegaogamon:rom-reference,evidenceRef,digimon/m526_miragegaogamon_sub.nclr,ROM_RELATIVE_RESOURCE_NOT_REPO_PATH,False,,False
art:character:m526-miragegaogamon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\main_cells\m526_miragegaogamon_main_cells.png,FILESYSTEM,True,True,False
art:character:m526-miragegaogamon:rom-reference,component,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\rendered_character_reference\sub_cells\m526_miragegaogamon_sub_cells.png,FILESYSTEM,True,True,False
art:character:m527-mugendramon:db-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m527-mugendramon:db-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:character:m527-mugendramon:db-reference,component,rom:/db_digimon/m527_mugendramon_db_main.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m527-mugendramon:db-reference,component,rom:/db_digimon/m527_mugendramon_db_main.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m527-mugendramon:db-reference,component,rom:/db_digimon/m527_mugendramon_db_main.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m527-mugendramon:db-reference,component,rom:/db_digimon/m527_mugendramon_db_main.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m527-mugendramon:db-reference,component,rom:/db_digimon/m527_mugendramon_db_sub.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m527-mugendramon:db-reference,component,rom:/db_digimon/m527_mugendramon_db_sub.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m527-mugendramon:db-reference,component,rom:/db_digimon/m527_mugendramon_db_sub.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:character:m527-mugendramon:db-reference,component,rom:/db_digimon/m527_mugendramon_db_sub.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
